time,real_time,hr,hrv,br,Posture,activity,PeakAccel,gsr,scl,scr,driver_workload,expert_workload,traffic_load,event,time [s],speed [mph],GPS long [degs],GPS lat [degs],GPS heading [degs],long accel [g],lat accel [g],vector accel [g],vert accel [g]
244.5,18/07/2017 14:40:31.420,87,45,14.4,-12,0.03,0.08,40.49878301,40.50286252,0.000955437,0,0,0,0,244.5,25.72272873,-83.69634438,42.29782994,127.4050369,2.6E-04,-5.73E-03,0.029353866,0.87890625
244.6,18/07/2017 14:40:31.420,87,45,14.4,-12,0.03,0.08,40.58463556,40.57731059,0.012364115,0,0,0,0,244.6,25.74390793,-83.69633044,42.29782944,127.4050369,3.13E-03,3.26E-03,2.17E-02,1
244.7,18/07/2017 14:40:31.420,87,45,14.4,-12,0.03,0.08,40.63383757,40.63767643,0.001203753,0,0,0,0,244.7,25.76583481,-83.69631648,42.29782894,127.4050369,-0.005859375,6.51E-03,2.45E-02,1.0390625
244.8,18/07/2017 14:40:31.420,87,45,14.4,-12,0.03,0.08,40.70788338,40.70396467,0.008983025,0,0,0,0,244.8,25.75862694,-83.69630253,42.29782843,127.4050369,-0.011328125,0.01015625,2.7E-02,1.00390625
244.9,18/07/2017 14:40:31.420,87,45,14.4,-12,0.03,0.08,40.76978843,40.77096794,0.003839967,0,0,0,0,244.9,25.76148796,-83.69628854,42.29782792,127.4050369,-9.11E-03,0.005859375,2.9E-02,1.046875
245,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,40.8277349,40.82843389,0.004315165,0,0,0,0,245,25.79433823,-83.69627455,42.29782742,127.4050369,-6.77E-03,5.47E-03,3.12E-02,0.94140625
245.1,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,40.86920628,40.87641424,-0.00223463,0,0,0,0,245.1,25.82505989,-83.69626048,42.29782692,127.4050369,-6.51E-03,-5.21E-04,3.94E-02,0.890625
245.2,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,40.93160329,40.93083751,0.005743417,0,0,0,0,245.2,25.83983231,-83.6962464,42.29782643,127.4050369,-0.011328125,1.82E-03,5.37E-02,1.0625
245.3,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,40.99419112,40.9878472,0.011311171,0,0,0,0,245.3,25.86009979,-83.69623228,42.29782595,127.4050369,-0.013932291,5.21E-03,5.57E-02,1.28515625
245.4,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.00674703,41.00739964,0.004337407,0,0,0,0,245.4,25.83137321,-83.69621816,42.29782548,127.4050369,-1.32E-02,1.07E-02,5.15E-02,0.94140625
245.5,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.06956507,41.06739013,0.007166185,0,0,0,0,245.5,25.84050369,-83.696204,42.29782501,127.4050369,-8.85E-03,0.005859375,0.035252258,1.21484375
245.6,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.10734834,41.10804472,0.004315346,0,0,0,0,245.6,25.82889366,-83.69618985,42.29782455,127.4050369,-1.29E-02,4.82E-03,3.33E-02,0.99609375
245.7,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.15784211,41.15258369,0.010264153,0,0,0,0,245.7,25.79885483,-83.69617577,42.2978241,127.4050369,-9.9E-03,-1.04E-03,2.68E-02,0.89453125
245.8,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.17047522,41.18337192,-0.007860767,0,0,0,0,245.8,25.7802887,-83.69616172,42.29782366,127.4050369,-1.29E-02,4.04E-03,2.64E-02,0.9921875
245.9,18/07/2017 14:40:32.420,86,44,14.5,-12,0.07,0.2,41.24646827,41.24108503,0.010413952,0,0,0,0,245.9,25.80630493,-83.69614764,42.29782323,127.4050369,-8.85E-03,4.69E-03,2.34E-02,0.984375
246,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.27189035,41.26876458,0.008190079,0,0,0,0,246,25.83051491,-83.69613354,42.2978228,121.4578094,-1.51E-02,0.011458334,2.71E-02,1.0625
246.1,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.31002346,41.32300828,-0.007939374,0,0,0,0,246.1,25.79926109,-83.6961194,42.29782238,121.4578094,-0.015234375,4.95E-03,4.21E-02,0.92578125
246.2,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.34827428,41.34501365,0.008340042,0,0,0,0,246.2,25.78000832,-83.69610528,42.29782197,121.4578094,-1.03E-02,9.11E-03,4.72E-02,1.30859375
246.3,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.3865645,41.37447647,0.017149098,0,0,0,0,246.3,25.79178047,-83.69609117,42.29782157,121.4578094,-9.51E-03,7.42E-03,6.99E-02,0.73046875
246.4,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.42493356,41.4378336,-0.007803976,0,0,0,0,246.4,25.83966255,-83.69607704,42.29782117,121.4578094,-1.48E-02,0.017708333,6.75E-02,0.796875
246.5,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.50186966,41.49268582,0.014257167,0,0,0,0,246.5,25.81624603,-83.69606286,42.29782078,121.4578094,-1.51E-02,0.010026041,5.9E-02,1.27734375
246.6,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.52760779,41.52530137,0.007411108,0,0,0,0,246.6,25.79540443,-83.6960487,42.29782038,121.4578094,-1.42E-02,0.013411459,3.55E-02,1.01953125
246.7,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.55552407,41.55365256,0.006977991,0,0,0,0,246.7,25.77834892,-83.69603453,42.29782,121.4578094,-1.45E-02,5.08E-03,2.6E-02,0.95703125
246.8,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.60494207,41.60984009,0.000186765,0,0,0,0,246.8,25.72476387,-83.69602037,42.29781963,121.4578094,-0.025260417,1.86E-02,4.15E-02,0.99609375
246.9,18/07/2017 14:40:33.420,86,44,14.5,-12,0.04,0.14,41.64370932,41.64575502,0.00308796,0,0,0,0,246.9,25.69861221,-83.69600635,42.29781926,121.4578094,-0.017057292,1.29E-02,4.36E-02,0.94921875
247,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.70849558,41.70759735,0.005985465,0,0,0,0,247,25.66817856,-83.69599235,42.29781888,121.4578094,1.43E-03,1.65E-02,6.49E-02,1.0859375
247.1,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.74746416,41.74704997,0.00554985,0,0,0,0,247.1,25.75067711,-83.69597834,42.29781849,121.4578094,-1.12E-02,0.017838541,7.33E-02,0.8984375
247.2,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.76045369,41.76535457,0.000207623,0,0,0,0,247.2,25.7684288,-83.69596428,42.29781809,121.4578094,-0.025651041,0.016145833,8.45E-02,1.1484375
247.3,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.79954385,41.79683185,0.007850633,0,0,0,0,247.3,25.67895699,-83.69595028,42.29781766,121.4578094,-3.63E-02,2.42E-02,6.37E-02,0.98828125
247.4,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.85174551,41.84907787,0.007794031,0,0,0,0,247.4,25.63637161,-83.69593632,42.29781723,121.4578094,-0.011328125,0.015625,3.99E-02,0.921875
247.5,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.89095784,41.89531857,0.000773423,0,0,0,0,247.5,25.65834045,-83.69592236,42.29781677,121.4578094,-4.69E-03,0.023177084,2.86E-02,0.9765625
247.6,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.94340458,41.93603429,0.012525923,0,0,0,0,247.6,25.67202568,-83.69590839,42.29781631,121.4578094,-8.46E-03,1.3E-02,2.95E-02,0.95703125
247.7,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,41.99597463,41.99466247,0.006443095,0,0,0,0,247.7,25.6736908,-83.69589443,42.29781582,121.4578094,-1.24E-02,1.88E-02,3.81E-02,0.93359375
247.8,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,42.00912742,42.01204494,0.002256101,0,0,0,0,247.8,25.66655731,-83.69588048,42.29781532,121.4578094,-0.009765625,0.015625,4.44E-02,0.9765625
247.9,18/07/2017 14:40:34.420,87,44,14.5,-11,0.06,0.16,42.06186247,42.06148364,0.005503661,0,0,0,0,247.9,25.67035294,-83.69586644,42.29781479,121.4578094,-0.011848958,0.021875,4.57E-02,1.0625
248,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.08825064,42.09845766,-0.005009562,0,0,0,0,248,25.69992065,-83.69585238,42.29781425,114.0995865,-1.22E-02,0.011458334,4.34E-02,1.1953125
248.1,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.15442853,42.14447025,0.01507384,0,0,0,0,248.1,25.70227242,-83.69583838,42.29781368,114.0995865,-1.42E-02,7.55E-03,3.45E-02,1.046875
248.2,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.1677058,42.17101731,0.001924304,0,0,0,0,248.2,25.72978401,-83.69582436,42.29781312,114.0995865,-0.013541667,1.43E-03,3.99E-02,1.0390625
248.3,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.22081486,42.22107008,0.004844031,0,0,0,0,248.3,25.72552109,-83.69581032,42.29781255,114.0995865,-0.013411459,-1.69E-03,0.03470077,1.0625
248.4,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.25411274,42.24403543,0.015313451,0,0,0,0,248.4,25.72400665,-83.69579628,42.29781199,114.0995865,-0.011458334,-1.56E-03,0.032968707,1.0546875
248.5,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.26077231,42.27203711,-0.006122616,0,0,0,0,248.5,25.74580383,-83.69578224,42.29781144,114.0995865,-1.12E-02,-2.99E-03,2.13E-02,1.06640625
248.6,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.28741061,42.28836801,0.004268036,0,0,0,0,248.6,25.74523926,-83.6957682,42.29781088,114.0995865,-0.01171875,-9.11E-04,0.019577457,1.01171875
248.7,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.34085555,42.33656662,0.009480002,0,0,0,0,248.7,25.73803329,-83.69575415,42.29781034,114.0995865,-0.01171875,-7.81E-04,1.83E-02,0.96484375
248.8,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.35421679,42.36605872,-0.006650123,0,0,0,0,248.8,25.74589348,-83.69574008,42.29780979,114.0995865,-9.24E-03,1.04E-03,1.59E-02,0.9921875
248.9,18/07/2017 14:40:35.420,88,43,14.5,-11,0.1,0.34,42.42123437,42.40394538,0.022526276,0,0,0,0,248.9,25.7751255,-83.69572605,42.29780926,114.0995865,-0.013802083,-5.21E-04,2.56E-02,0.984375
249,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.42127686,42.43096349,-0.00451247,0,0,0,0,249,25.77969551,-83.695712,42.29780873,114.0995865,-1.04E-02,6.9E-03,3.43E-02,0.8125
249.1,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.48846438,42.48570338,0.008023963,0,0,0,0,249.1,25.80065346,-83.69569794,42.29780821,114.0995865,-8.2E-03,7.03E-03,0.043421783,1.31640625
249.2,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.5221861,42.519764,0.007606066,0,0,0,0,249.2,25.83609962,-83.69568387,42.29780768,114.0995865,-1.05E-02,1.12E-02,4.78E-02,0.98828125
249.3,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.5694394,42.57561312,-0.000915832,0,0,0,0,249.3,25.81968498,-83.6956698,42.29780715,114.0995865,-1.48E-02,9.64E-03,4.46E-02,0.8671875
249.4,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.62356572,42.62248735,0.006293737,0,0,0,0,249.4,25.81355286,-83.69565575,42.29780662,114.0995865,-0.015364584,0.01171875,0.040462427,1
249.5,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.62356572,42.62344867,0.005358701,0,0,0,0,249.5,25.81196022,-83.69564178,42.29780609,114.0995865,-9.24E-03,0.015885416,3.06E-02,1.109375
249.6,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.67786441,42.6756301,0.007476142,0,0,0,0,249.6,25.82010269,-83.6956278,42.29780555,114.0995865,-0.012109375,0.015234375,2.92E-02,0.921875
249.7,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.69143909,42.69967605,-0.002985946,0,0,0,0,249.7,25.83680534,-83.69561375,42.297805,114.0995865,-0.013541667,1.64E-02,2.7E-02,0.9453125
249.8,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.75952896,42.75249538,0.012263812,0,0,0,0,249.8,25.84665489,-83.69559969,42.29780445,114.0995865,-0.013932291,1.22E-02,2.66E-02,0.984375
249.9,18/07/2017 14:40:36.420,88,42,14.9,-10,0.03,0.08,42.77319044,42.77997324,-0.001489818,0,0,0,0,249.9,25.86004639,-83.69558554,42.2978039,114.0995865,-0.013802083,0.01171875,2.74E-02,0.984375
250,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,42.82783638,42.82149716,0.01153862,0,0,0,0,250,25.85161591,-83.69557138,42.29780336,111.3515472,-1.43E-02,1.08E-02,2.59E-02,0.890625
250.1,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,42.86895199,42.86804,0.006273005,0,0,0,0,250.1,25.85165596,-83.69555731,42.29780283,111.3515472,-0.013411459,0.013932291,2.64E-02,0.9921875
250.2,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,42.89636239,42.89795272,0.003570298,0,0,0,0,250.2,25.867733,-83.69554324,42.2978023,111.3515472,-1.48E-02,0.015494792,2.65E-02,1.1640625
250.3,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,42.92386065,42.92153766,0.007683422,0,0,0,0,250.3,25.84460449,-83.69552925,42.29780178,111.3515472,-2.03E-02,0.0171875,0.033600427,0.9765625
250.4,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,42.96510804,42.9711586,-0.000852057,0,0,0,0,250.4,25.81980705,-83.69551528,42.29780125,111.3515472,-0.023828125,1.43E-02,3.67E-02,1.01171875
250.5,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,43.00648784,42.99950386,0.0123059,0,0,0,0,250.5,25.80012131,-83.69550132,42.29780073,111.3515472,-0.021354167,0.01953125,3.99E-02,1.06640625
250.6,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,43.047912,43.05416136,-0.000987837,0,0,0,0,250.6,25.79949379,-83.69548737,42.29780022,111.3515472,-0.017838541,0.017057292,5.3E-02,1.015625
250.7,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,43.06174962,43.06039148,0.006629524,0,0,0,0,250.7,25.81369209,-83.69547337,42.29779969,111.3515472,-2.07E-02,2.03E-02,5.53E-02,0.93359375
250.8,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,43.08942486,43.08908632,0.005659441,0,0,0,0,250.8,25.7611084,-83.69545938,42.29779917,111.3515472,-2.06E-02,0.011328125,4.85E-02,0.99609375
250.9,18/07/2017 14:40:37.420,87,42,14.9,-10,0.04,0.14,43.13796796,43.13822093,0.004993066,0,0,0,0,250.9,25.74106026,-83.69544539,42.29779865,111.3515472,-0.017578125,1.09E-02,0.029713849,1.03515625
251,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.17267342,43.17239731,0.005641782,0,0,0,0,251,25.75013733,-83.6954314,42.29779814,111.3515472,-0.011979166,5.21E-03,2.13E-02,0.9609375
251.1,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.2283813,43.22621247,0.007420632,0,0,0,0,251.1,25.75693512,-83.69541739,42.29779764,111.3515472,-1.65E-02,4.69E-03,2.57E-02,0.95703125
251.2,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.24230827,43.24535046,0.002291726,0,0,0,0,251.2,25.75309753,-83.69540339,42.29779715,111.3515472,-0.018229166,1.82E-03,3.35E-02,0.96484375
251.3,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.28422418,43.27817833,0.011343609,0,0,0,0,251.3,25.74441147,-83.69538943,42.29779668,111.3515472,-0.021354167,4.3E-03,3.94E-02,1.08203125
251.4,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.29819615,43.30640175,-0.002888626,0,0,0,0,251.4,25.73100281,-83.69537547,42.29779622,111.3515472,-1.46E-02,5.08E-03,4.18E-02,1.0234375
251.5,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.35421968,43.34841791,0.011118382,0,0,0,0,251.5,25.73880768,-83.69536152,42.29779578,111.3515472,-1.85E-02,1.3E-03,4.86E-02,0.94140625
251.6,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.38225406,43.39326927,-0.005684076,0,0,0,0,251.6,25.74859047,-83.69534755,42.29779535,111.3515472,-0.017447917,0,4.49E-02,1.08203125
251.7,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.42912947,43.42979978,0.004630318,0,0,0,0,251.7,25.7334404,-83.69533362,42.29779495,111.3515472,-2.07E-02,-0.001953125,4.05E-02,1.05078125
251.8,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.45256718,43.43912355,0.018831192,0,0,0,0,251.8,25.72827721,-83.69531971,42.29779455,111.3515472,-2.03E-02,4.56E-03,2.78E-02,0.921875
251.9,18/07/2017 14:40:38.420,87,41,15.5,-10,0.03,0.07,43.48078374,43.48652257,-0.000458924,0,0,0,0,251.9,25.69959831,-83.69530585,42.29779418,111.3515472,-0.0140625,-5.21E-04,2.6E-02,1.03515625
252,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.52310859,43.51934046,0.009161734,0,0,0,0,252,25.6779213,-83.69529201,42.2977938,108.9450607,-1.67E-02,-3.39E-03,2.93E-02,1.04296875
252.1,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.53726276,43.53940735,0.003154234,0,0,0,0,252.1,25.68242264,-83.69527811,42.29779344,108.9450607,-0.013541667,-9.38E-03,2.84E-02,0.94140625
252.2,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.59387942,43.59512516,0.004137199,0,0,0,0,252.2,25.68231392,-83.69526421,42.29779309,108.9450607,-0.015364584,-8.33E-03,0.031808678,1.0625
252.3,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.59387942,43.58905398,0.01015777,0,0,0,0,252.3,25.68695259,-83.69525027,42.29779276,108.9450607,-1.89E-02,-8.98E-03,0.03313344,1.0078125
252.4,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.60807969,43.61387706,-0.000429206,0,0,0,0,252.4,25.66775131,-83.69523633,42.29779245,108.9450607,-2.24E-02,-4.69E-03,3.35E-02,1.08984375
252.5,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.66488077,43.66371493,0.006539454,0,0,0,0,252.5,25.62706184,-83.69522237,42.29779215,108.9450607,-2.45E-02,-1.04E-02,3.69E-02,0.9140625
252.6,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.72186718,43.71910677,0.008095808,0,0,0,0,252.6,25.61035919,-83.69520844,42.29779186,108.9450607,-0.017057292,4.95E-03,4.06E-02,0.9921875
252.7,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.73611378,43.73723982,0.004270831,0,0,0,0,252.7,25.61677361,-83.69519454,42.29779159,108.9450607,-0.01171875,0,4.65E-02,0.890625
252.8,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.76470011,43.76522023,0.004833126,0,0,0,0,252.8,25.61671448,-83.69518064,42.29779131,108.9450607,-1.67E-02,1.09E-02,0.063168891,0.97265625
252.9,18/07/2017 14:40:39.420,87,41,15.5,-10,0.06,0.13,43.80757959,43.8075212,0.005457874,0,0,0,0,252.9,25.66136169,-83.69516673,42.29779104,108.9450607,-2.04E-02,-4.56E-03,6.28E-02,1.12109375
253,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,43.82191954,43.82030521,0.006972015,0,0,0,0,253,25.60881042,-83.69515282,42.29779076,108.9450607,-0.021875,-2.73E-03,5.52E-02,1.05078125
253.1,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,43.86493938,43.86395425,0.00639739,0,0,0,0,253.1,25.61074448,-83.69513889,42.29779049,108.9450607,-0.019401042,-0.01171875,3.62E-02,0.9765625
253.2,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,43.90805326,43.90165999,0.01175236,0,0,0,0,253.2,25.63625336,-83.69512496,42.29779022,108.9450607,-0.025260417,-0.01015625,3.43E-02,0.98828125
253.3,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,43.92244022,43.92778025,9.19E-05,0,0,0,0,253.3,25.61112595,-83.69511105,42.29778997,108.9450607,-0.033463541,-9.11E-03,4.52E-02,1.01171875
253.4,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,43.97527118,43.97648067,0.004153157,0,0,0,0,253.4,25.56284142,-83.69509716,42.29778973,108.9450607,-3.39E-02,-6.64E-03,4.48E-02,1.046875
253.5,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,44.00895101,44.0131474,0.00124314,0,0,0,0,253.5,25.52918816,-83.69508327,42.29778949,108.9450607,-0.027734375,-8.85E-03,0.046738364,0.9765625
253.6,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,44.02338522,44.0187393,0.010017896,0,0,0,0,253.6,25.52982712,-83.69506939,42.29778926,108.9450607,-0.03515625,-6.51E-03,5.34E-02,0.96875
253.7,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,44.05234861,44.05285096,0.004936123,0,0,0,0,253.7,25.47891045,-83.69505552,42.29778903,108.9450607,-3.78E-02,-1.3E-02,5.88E-02,1.125
253.8,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,44.0957937,44.09866234,0.002514756,0,0,0,0,253.8,25.37827682,-83.6950417,42.29778881,108.9450607,-0.041276041,-8.59E-03,5.97E-02,1.0078125
253.9,18/07/2017 14:40:40.420,87,41,15.7,-10,0.05,0.14,44.0957937,44.10086099,0.000376215,0,0,0,0,253.9,25.3814106,-83.69502789,42.29778862,108.9450607,-0.033463541,-1.03E-02,4.77E-02,0.9765625
254,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.16844077,44.16198461,0.011845076,0,0,0,0,254,25.34161186,-83.6950141,42.29778842,108.7842636,-0.035416666,2.47E-03,4.41E-02,1.01953125
254.1,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.16844077,44.17544325,-0.00155556,0,0,0,0,254.1,25.26549339,-83.69500037,42.29778823,108.7842636,-3.87E-02,6.51E-03,4.73E-02,0.984375
254.2,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.22917979,44.2260697,0.008524715,0,0,0,0,254.2,25.21135712,-83.69498667,42.29778804,108.7842636,-3.53E-02,3.78E-03,0.048166037,1.015625
254.3,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.24132759,44.23628753,0.010470303,0,0,0,0,254.3,25.15745735,-83.69497302,42.29778783,108.7842636,-3.55E-02,1.03E-02,5.94E-02,1.2578125
254.4,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.28520426,44.28481862,0.00582746,0,0,0,0,254.4,25.1151886,-83.69495939,42.29778762,108.7842636,-3.53E-02,7.94E-03,0.054788563,1.05859375
254.5,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.31445538,44.31860835,0.001272774,0,0,0,0,254.5,25.05212402,-83.69494573,42.2977874,108.7842636,-3.92E-02,0.016145833,5.64E-02,0.88671875
254.6,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.31445538,44.31567174,0.004241019,0,0,0,0,254.6,24.9885788,-83.6949321,42.29778717,108.7842636,-0.042708334,0.011458334,4.91E-02,1.01171875
254.7,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.37315132,44.37029353,0.008285067,0,0,0,0,254.7,24.91553879,-83.69491852,42.29778694,108.7842636,-4.53E-02,8.46E-03,5.07E-02,1.0390625
254.8,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.38782531,44.38911232,0.00418204,0,0,0,0,254.8,24.8482666,-83.69490497,42.2977867,108.7842636,-0.050260417,0,5.75E-02,1.08203125
254.9,18/07/2017 14:40:41.420,88,40,15.7,-10,0.04,0.14,44.44671594,44.44387673,0.008273494,0,0,0,0,254.9,24.75702667,-83.69489143,42.29778646,108.7842636,-5.34E-02,6.51E-04,6.23E-02,0.87109375
255,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.46143859,44.46301358,0.003905601,0,0,0,0,255,24.65786743,-83.69487795,42.29778624,108.7842636,-5.01E-02,7.16E-03,6.57E-02,0.98046875
255.1,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.47621017,44.48200537,-0.000372691,0,0,0,0,255.1,24.56773758,-83.69486455,42.29778601,108.7842636,-4.58E-02,0.013411459,6.35E-02,1.046875
255.2,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.53529645,44.52949914,0.011310926,0,0,0,0,255.2,24.51392937,-83.6948512,42.29778577,108.7842636,-4.19E-02,6.64E-03,6.53E-02,0.875
255.3,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.53529645,44.53294777,0.007767417,0,0,0,0,255.3,24.42716026,-83.69483784,42.29778554,108.7842636,-4.79E-02,8.59E-03,0.071357287,0.98828125
255.4,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.56493791,44.56509987,0.005374093,0,0,0,0,255.4,24.34328651,-83.69482452,42.29778534,108.7842636,-0.050260417,-6.51E-04,7.11E-02,1.0234375
255.5,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.60940009,44.6119177,0.002895021,0,0,0,0,255.5,24.2491169,-83.69481135,42.29778515,108.7842636,-5.12E-02,3.39E-03,6.78E-02,0.96484375
255.6,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.62427023,44.62044232,0.009371313,0,0,0,0,255.6,24.16780663,-83.69479823,42.297785,108.7842636,-4.19E-02,-7.55E-03,5.74E-02,1.0390625
255.7,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.66888062,44.67341102,0.000901636,0,0,0,0,255.7,24.09222794,-83.69478514,42.29778486,108.7842636,-0.043229166,-7.81E-04,5.87E-02,0.9375
255.8,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.68375075,44.68045825,0.008819457,0,0,0,0,255.8,24.02528572,-83.69477209,42.29778476,108.7842636,-0.045442708,-4.56E-03,5.78E-02,1.0078125
255.9,18/07/2017 14:40:42.420,88,40,15.9,-10,0.05,0.14,44.70861706,44.70667248,0.007429905,0,0,0,0,255.9,23.95138931,-83.69475902,42.29778468,108.7842636,-4.73E-02,-1.82E-03,5.83E-02,1.0859375
256,18/07/2017 14:40:43.420,87,39,15.9,-10,0.05,0.16,44.75834967,44.77426137,-0.010435344,0,0,0,0,256,23.88424492,-83.69474599,42.29778462,113.8455734,-0.041276041,-7.81E-04,5.02E-02,1.0625
